"公司名称","职位名称","职位分类","职位类别","工作地区","岗位职责","任职资格","专业","学历","工作经验","语言要求","语言等级","月薪","邮编","最近更新日期"
"10900000-0000-0000-0000-000000029277","检验员/Quality Control","质量检验员/测试员","正式","高新区","* Daily liaison & coordination of all issues related to quality assurance, and troubleshooting to the QA Manager
* Analysis and evaluate the quality assurance issues and report to the managers periodically
* Utilize quality expertise to assess product quality level seriously based on product specifications and requirements
* Perform other tasks when required","*有机械制造质量控制工作经验优先考虑；
*2年以上脚手架行业的经验优先考虑；
*熟练操作PPT、PDF&MS Office 及熟悉应用各种机械检验量具；
*有临时出差要求，地点：无锡 或外地
*要求英语读、写能力良好；
*双休，缴纳五险一金;
* Engineering or mechanical graduated is preferable
* Experience in manufacturing production, quality control & handling of QA dox 
* 2 years or above in scaffolding industries
* ISO experience is an advantage
* Well-versed in PPT,PDF & MS Office 
* Knowledge in testing tools
* Business Travels required
* Excellent interpersonal skill and work well as a team-member

Interested parties, please email both English & Chinese resume to""info@gti-global.hk"" with subject of “Quality Control”","机械类","中技","两年以上","英语","一般","4000","214142","9/2/2018 09:12:07.367"
"10900000-0000-0000-0000-000000003932","质量检验员/测试员","质量检验员/测试员","正式","高新区","1、严格按照成品检验规程及其他相关规定进行成品抽样和检验工作；
2、按照公司规定的抽样方法进行检查，防止不合格产品入库或流入客户端；
3、对于进行检验成品出具并做好检验记录；


","1.熟悉公司相关产品的零件材质及品质特性。
2 .掌握产品相关验证方法及检测器具的操作和维护要求。
3.能熟练运用相关品质技术，三年以上注塑品管工作经验。
4. 正规中专或技校毕业.","机械类","中技","三年以上","英语","一般","3000","214028","9/12/2015 11:24:57.387"
"10900000-0000-0000-0000-000000033662","Technical Operator 技术员","技工","正式","高新区","This position will perform all duties related to the Process Operator positions. In addition to performing the duties of the Process Operator, this operator would utilize their mechanical/technical skills as needed.
该岗位需履行工艺操作员的所有职能，需要的时候还要用到机械技能。","1.	Basic knowledge of pump systems; vacuum pumps, water pumps, hydraulic pumps. 
具备真空泵、水泵和液压泵等泵系统的基础知识
2.	Ability to align shaft couplings. 
会调整联轴器
3.	Basic knowledge of Hydraulic / Pneumatic systems cylinders, solenoids, and other components. 
了解液压缸/气缸、电磁阀和其它相关部件
4.	Ability to use lubrication tools; grease guns, pumps, etc. 
会使用注油枪、泵等润滑工具
5.	Basic English and computer skills. 
具备基本的英语交流和电脑使用能力
6.	Basic fabrication skills; layout, drilling / tapping, and MIG welding. 
具备基本的装配技能：如设计，钻床、攻丝和粗焊等
7.	Familiar with belt and chain drives; belt / chain tensioning and pulley / sprocket alignment. 
熟悉皮带和链条传动，张力调整和皮带轮/链齿轮调节
8.	Ability to work independently. 
能独立工作
9.	Knowledge with LO/TO. 
了解生产班长、技术员工的职责
10.	Familiar with all hand and power tools. 
熟悉所有手工和电动工具
11.	Experience in rigging and lifting machine components. 
熟悉熟悉吊具及零件
12.	Knowledge of mounting and dismounting different types of bearings. 
熟悉拆装各种轴承
13.	PLC, robotics and Motor Controls experience is a plus.
有PLC、机器人技术和马达控制经验者优先考虑
14.	Associates Degree in Automation Technology or related field is preferred.
具有自动控制技术或相关专业大专学历者优先考虑
15.	Need to run shift须倒班","机械类","中技","三年以上","英语","一般","0",,"4/6/2014 14:19:33.333"
"10900000-0000-0000-0000-000000000605","动平衡操作工","技工","正式","高新区","1.	在生产线上从事冷却器芯子的装配，焊接，液压胀接，测试工作；
2.	根据生产计划，保质保量地完成工作任务；
3.	按作业指导书和相应流程对冷却器芯子进行焊接；
4.	精心维护/保养设备和工具，保证安全生产；
5.	保持工作区域的清洁；
6.	相关文件或记录的数据统计并填写；
7.	按时完成上级安排的其他相关工作；
","1.	中技及以上学历；
2.	有相关特种设备作业人员证优先；
3.	一年以上相关工作经验；
4.	较强的适应性和良好的学习能力；
5.	诚实，敬业，工作积极主动，有较强的责任心，能与同事进行沟通；
6.	遵守纪律，服从安排，吃苦耐劳，具有团队合作精神；
7.	有一定的英语基础；
","机械类","中技","一年以上","英语","一般","3500","214028","16/5/2017 08:43:43.917"
"10900000-0000-0000-0000-000000007799","数控操作工","技工","正式","高新区","1.操作立式加工中心、卧式加工中心、数控车；
2.操作4轴深孔枪钻铣机、数控立车、CNC立式铣削床、CNC立式镗铣床。
","1.50周岁以下，中专以上学历，机械类专业，2年以上数控加工经验；
2.识图，会独立调试、对刀，熟练使用工量具；
3.熟悉MAZAK、FANUC、SIEMENS数控系统。","机械类","中技","两年以上","英语","一般","4500","214142","22/8/2017 12:34:48.067"
"10900000-0000-0000-0000-000000089622","数控车床操作员","其他[工程/机械/能源类]","正式","高新区","岗位职责：
1.熟练法拉克、广数操作系统；
2.会使用卡尺，内、外径千分次等量具，能看懂英文机械图纸；
3.能看懂加工程序，会补刀，对刀；
4.严格设备保养和产品自检并记录，具备一定的工装设计能力，会使用OFFICE办公软件，编制作业指导书等生产型文件；
5.确保程序和相关数值的正确性；
6.数控车床1年以上工作经验。","1、有一年工作经验即可","机械类","中技","一年以上","其他","熟练","4500",,"25/12/2017 08:54:26.757"
"10900000-0000-0000-0000-000000007799","测试工","技工","正式","高新区","1.负责压铸机的测试安装工作；
2.测试操作，测试问题的处置。
","1.中技及以上学历，机械类专业；
2.3年以上整机设备装配经验，熟悉压铸机设备者优先；
3.熟悉液压、电气及机械知识佳。","机械类","中技","两年以上","英语","良好","3000","214142","12/9/2014 09:25:15.907"
"10900000-0000-0000-0000-000000033662","Maintenance Technician 设备维修技术员","技工","正式","高新区","•	Repairs all mechanical components of all equipment as required能够解决设备上机械相关的故障；
•	Troubleshoot and repair or replace electrical control devices能够解决设备上电气相关的故障；
•	Perform all preventive maintenance items执行设备的计划维护；
•	Maintain equipment records and logs记录设备的运行状态；
•	Performs changeovers on equipment参与设备的大修,如更换大的部件；
•	Performs preventive/predictive maintenance checks and inspections执行预防/预见维护的检查、检测以及数据记录；
•	Assists with Projects and equipment installations as necessary在需要的时候参与项目以及设备安装；
•	Clean and rebuild SB, MB dies in die shop. Die shop parts management including purchasing (screens, Nitrogen, bolts, washer, etc.) 清理、装配MB，SB模头。并管理模头间的耗件(滤网，氮气，螺丝，垫片等等)
•	Repair the slitter knives.修理分切机切刀；
•	Familiar with maintenance material.熟悉各种维护用物料。
","•	Technical school and above education in Mechanical & Electrical技校及以上学历，机电一体化专业；
•	At least 5 years experiences in equipment maintenance position 5年以上的设备维护经验；
•	Advanced mechanical & electrical knowledge扎实的机电基础知识；
•	Good analytical skill良好的分析问题能力；
•	Ability to use measuring tools and run hand tools & power tools熟练运用各种工具；
•	Good communication skill and teamwork spirit.良好的沟通能力和团队合作精神； 
•	Self-directed and attention to detail自律，关注细节;
•	Basic English reading and writing knowledge基本的英语读写能力;
•	Willing to work with shift rotation需要上运转班.
","机械类","中技","五年以上","英语","一般","3000",,"14/10/2016 11:52:20.267"
"10900000-0000-0000-0000-000000000605","测试工","技工","正式","高新区","1.	在生产线上从事主机的测试工作；
2.	根据生产计划，保质保量地完成工作任务；
3.	按作业指导书和相应流程对主机进行测试；
4.	精心维护/保养设备和工具，保证安全生产；
5.	保持工作区域的清洁；
6.	相关文件或记录的数据统计并填写；
7.	按时完成上级安排的其他相关工作；
","1.	中技及以上学历，主修机械或电子工程；
2.	一年以上电子或机械维修等相关工作经验；
3.	较强的适应性和良好的学习能力；
4.	诚实，敬业，工作积极主动，有较强的责任心，能与同事进行沟通；
5.	遵守纪律，服从安排，吃苦耐劳，具有团队合作精神；
6.	有一定的英语基础及计算机操作技能；
7.	熟悉电路，液压及气动元件，传感器等工作原理
8.	必须持有有效期内的电工资格证书","机械类","中技","一年以上","英语","良好","3500","214028","7/12/2017 08:45:15.897"
"10900000-0000-0000-0000-000000007799","装配钳工","钳工/机修工/钣金工","正式","高新区","按照图纸要求装配。","1.机械加工或机电一体化专业，中技以上学历，年龄45岁以下，身体健康；
2.有机械制造企业2年以上装配机器的工作经历，能看懂机械装配图纸，户籍不限。
","机械类","中技","两年以上","英语","一般","3750","214142","27/6/2016 20:05:36.493"
